x,y,z,vx,vy,vz,lxvel,lyvel,lzvel,Potential,U,rho,Rs,Zs,rho_sph_log,deltaRho,rho_resta1,rho_resta_final,rho_resta_final_exp
-0.6065772620262504,0.7505749961350253,0.11330433506112778,-35.08000458045258,-75.82335911618732,83.8223529346147,101.822739,-9.837921,68.986816,-712306.3125,362.983398,0.002085,0.9650382373928795,0.11330433506112778,-2.6808939406902237,0.7818291099342181,-4.684084227983842,-4.684084227983842,2.069739900160699e-05
-0.34337479328940984,-1.2221961598594342,0.4657569321945809,37.05158117005917,-39.84820717091061,-47.75168521947774,-5.877182,-74.996399,-20.254456,-708375.0625,313.0401310000001,0.001637,1.2695155382435035,0.4657569321945809,-2.7859513205880586,0.37803660890887825,-4.798699837656306,-4.798699837656306,1.5896450511333766e-05
-0.0012556859296736075,1.0424159452319697,-0.7216963812518291,-47.98573212825118,-17.591634810109866,49.706989883527726,45.197006,23.806549,49.418335,-707348.8125,298.480927,0.001512,1.0424167015263208,-0.7216963812518291,-2.8204482088348124,0.25773450858882896,-4.826067580785083,-4.826067580785083,1.4925621331549208e-05
0.2399672007299628,0.9539284728122472,-0.18123287666954815,-92.49852038379619,-17.520849966543132,57.33489019857286,38.813858,45.320679,88.609863,-711077.0,361.542725,0.002072,0.9836482037131368,-0.18123287666954815,-2.6836102489268043,0.7664478183446093,-4.687384745071756,-4.687384745071756,2.0540700720371392e-05
-0.22221207252310965,-1.1680943182812489,-0.3822347243253149,71.3434954175579,28.39403187828495,-40.69960505544663,-16.918442000000002,-32.248627,-82.971191,-709082.25,279.704498,0.001354,1.1890426996436887,-0.3822347243253149,-2.8683813356508745,0.101642448485185,-4.878603628662994,-4.878603628662994,1.3225021030859296e-05
-0.6722433420604339,-1.0511845613579194,0.05809134335834205,64.28659192008388,-29.324153682880308,-61.53607433190714,-14.109009,-84.418182,-50.019836,-709751.6875,282.695038,0.001379,1.2477580266148653,0.05809134335834205,-2.86043573382415,0.1542409825660489,-4.872501233488835,-4.872501233488835,1.3412161260604789e-05
0.1055706976478894,-1.4297337356549231,0.10747891331957486,47.99688634970913,-9.176916715499988,-61.47395026782258,-26.832451,-62.26535,-45.702942,-708500.1875,301.99353,0.001542,1.433626076447985,0.10747891331957486,-2.811915626285062,0.18996972897507702,-4.829815943596593,-4.829815943596593,1.4797353753346299e-05
-0.36500838529754775,0.9808396748844508,-0.2979802248137316,-63.068824778977394,-37.42363513197315,64.3459337298751,61.42495699999999,21.583252,73.22625699999998,-709475.375,296.045685,0.001491,1.0465551056513738,-0.2979802248137316,-2.8265223565470055,0.23755378951873385,-4.83227164234444,-4.83227164234444,1.4713918889210845e-05
0.4844390339536193,0.9023223554256644,0.02692278511159801,-92.70090490539869,-5.755728597799102,58.861075223191904,35.396133,55.277557,83.135559,-710849.9375,306.589966,0.0015810000000000002,1.0241419875773257,0.02692278511159801,-2.801068130067791,0.3274719404745956,-4.806113817495432,-4.806113817495432,1.562738035229795e-05
-0.4161423675893152,0.8750690280240118,-0.1812762423465102,-62.585587641496154,-54.864324835657065,74.27780868073549,77.14921600000002,12.713806,82.00885,-710939.3125,324.60141,0.001738,0.968978985277663,-0.1812762423465102,-2.7599502278873524,0.4849984038032822,-4.76326422415258,-4.76326422415258,1.724788213985311e-05
