theta,r,brazo
2.2129018344904585,7.058337967568341,3
2.5147373017799612,7.127979149134753,3
2.3857953783261343,7.024858586973066,3
2.572589128778337,7.0756276926282995,3
2.4685237613995703,6.9056962663868315,3
2.5748538406647175,7.189714362692198,3
2.3237664644227105,7.191891620086131,3
2.505366849604223,7.209867843182349,3
1.9413684923574654,7.5490815842915655,3
2.6915102971122176,7.0204613485138925,3
2.096299148444014,7.275022814851579,3
2.5049692519687836,7.00625586686982,3
2.0392015208167127,7.499188669715326,3
2.493284144043182,6.951316634952075,3
2.5565945548901716,7.1155714190430235,3
2.5117007284098998,7.168185012019361,3
2.4742482590715573,7.385192936370868,3
2.0933159047864396,7.299861511128508,3
2.194249356725788,7.3114188539280764,3
2.5131748075132827,7.25727155087212,3
2.5762392584016305,7.207425404953386,3
2.19491510538834,7.152532325187532,3
2.3289030328475673,7.148285492313113,3
2.4887979176739714,7.118059752654935,3
2.3738442311356103,7.125291261901742,3
2.567288876586822,7.009035614429692,3
2.6383957823525854,6.805562622794015,3
2.5025134943087566,7.05883448646313,3
2.5290759072032074,7.166289979348182,3
2.1058177281939168,7.528159229825978,3
2.1293759370626586,7.259628361329061,3
2.070930175448114,7.435502426579342,3
2.0229646762568696,7.51381263309795,3
2.1662290279895564,7.239645766088701,3
2.3082386615941086,7.251808260167195,3
2.5202210575467294,7.031001067570248,3
2.7091791566014645,7.013153209149055,3
2.485300156199888,7.275949694425775,3
2.4975436646090707,7.249955507309249,3
2.0197836103406175,7.516015059354601,3
2.0000797021211105,7.523876531214939,3
2.367405809692338,7.168084248955297,3
2.4964965962166037,6.995689040381521,3
2.5037671962523977,7.159921764364884,3
2.612908224862231,7.185116366909381,3
2.1105700675477936,7.409290777522159,3
2.2731933998915457,7.279577840443921,3
2.5558445177097973,7.081096741327949,3
2.4961066339615616,7.362221314568061,3
2.4772573212421007,7.011499105458576,3
2.4917270948089674,7.243628995290232,3
2.2050356965146376,7.181708426139327,3
2.1951300891853944,7.284952931479415,3
2.480617488988509,7.0401990741673774,3
2.2253585307059516,7.273630660730491,3
2.152258280257518,7.176829221498877,3
2.5153337871610875,7.237934308056493,3
2.20721822015781,7.218994625644179,3
2.3483770439959035,7.1672563305661425,3
1.943501233662874,7.595663472229889,3
2.2437854263179022,7.20334105026904,3
2.4663065492489027,7.132380091837259,3
2.348985367270337,7.133115348072545,3
2.471015678934747,7.061592489229487,3
2.5216477607576704,7.117629642107256,3
2.44340024767899,6.9718600175101235,3
2.084638827204475,7.602080482170582,3
2.4514988628564036,7.060676418284248,3
2.1012314267976713,7.475358510256124,3
2.052229777500329,7.485001651738872,3
2.5342580358411717,7.2242493004232395,3
2.17458479356988,7.445130468394317,3
2.3809166717089516,7.239481329569743,3
1.9262527820136106,7.6077835349829215,3
2.449274397132801,7.008001319933147,3
2.6084164707376494,6.788798412711517,3
2.507727109124838,7.105547969083324,3
2.2073756244216987,7.673228532265071,3
2.221496561357639,7.228355183931918,3
2.297089301023917,7.214351938490029,3
2.377871356517187,7.120034336579166,3
2.543698694053551,7.080547405593956,3
2.5859327700618215,7.152874820907089,3
2.5844156922411172,6.894392223138404,3
2.296074904295257,7.258122372937016,3
1.9144255476102412,7.587324902837724,3
2.1220390208667523,7.2408543418418905,3
2.210188175104647,7.234832223246961,3
2.1428311094133172,7.331019123710264,3
2.4740016786965753,7.270666514739174,3
2.5511440780157435,6.88624897865271,3
2.0730572920520745,7.54428933325969,3
2.5914548316910238,7.246390578277908,3
2.1104563980068596,7.285529530256243,3
2.498008939182081,6.97118995500432,3
2.264301780876837,7.214331307972549,3
2.6729401227441176,7.090005400349524,3
2.150943521407496,7.530640048016733,3
2.662579465688521,7.129380900220995,3
2.0572631360020246,7.377514652787071,3
2.2403672663103538,7.343159136792841,3
2.4747655319080804,7.017612614996129,3
2.481568085078358,7.071632249537389,3
2.548684630938678,7.1686661237994524,3
2.404956842629687,7.100037845090328,3
2.058018675700988,7.539017325206237,3
2.4926236502740937,7.15437376056678,3
1.9864026967316246,7.566477324060127,3
2.3822801167527987,7.065619981793309,3
2.2873573915101892,7.350558508109571,3
2.3190268761648696,7.253606954617476,3
2.3432986130855893,7.29655339341428,3
1.9272083371260698,7.667428704525429,3
2.2031492951859724,7.470326726409627,3
2.4791623569837196,7.202832507211296,3
2.2441596398631276,7.284160027067041,3
2.506577082011158,7.0174584836680225,3
2.181845191545061,7.265430919211457,3
2.266874711881124,7.438690373145826,3
2.1802806886569663,7.308310654213801,3
2.149829227296527,7.309436272068819,3
2.2279308766901003,7.449405657328415,3
2.2809088685446595,7.261583777079302,3
2.0475731746695667,7.573618263689473,3
2.0206094370367196,7.549899310031106,3
2.6005102210751847,7.213622425892479,3
2.216847270303437,7.446704360402928,3
2.2437001057114156,7.254625964301582,3
2.538599914417668,7.243716257538149,3
2.189335836845603,7.152616824625589,3
2.0839749010367554,7.480800659890034,3
1.9500574327310753,7.608651324112319,3
2.4579622655033284,7.384026106033501,3
2.3743352353566234,7.093374968982301,3
2.6220887043331182,7.203101278300918,3
2.4501715852909305,7.132348699887553,3
1.877433458425138,7.680844224833729,3
2.6202695191146703,7.0784618887901205,3
2.0226580606976183,7.7470188012957175,3
2.0430627560025916,7.6715747303868405,3
2.0472680181215934,7.721182314338032,3
2.065171888112037,7.632510427804882,3
2.649102860596625,7.185104474872848,3
2.0930453506725977,7.416774945217728,3
2.037382963562671,7.355718372649948,3
2.3129900069665528,7.250178019606354,3
2.4648576618204525,7.2635757991084935,3
2.2825091861761675,7.340644714534025,3
2.4695280987922756,7.236846446167532,3
2.496349381975615,7.278760441303116,3
1.9092841460680856,7.686362889989883,3
2.3618544036726314,7.141705485207542,3
1.715614326491543,7.32230717706787,3
1.9728796062080465,7.583866558554019,3
1.9525564149175152,8.327048952093103,3
2.4850461085943674,7.340229907060921,3
2.479977330023366,7.084705530090802,3
1.9677323060024727,7.5870703263691075,3
2.0027564370652233,7.5615071582100075,3
2.55372911955427,7.0267966915691895,3
2.0656257071217135,7.363894190390583,3
2.3079468221481605,7.316150305771116,3
1.896043876178751,7.6432978059192935,3
2.261010520348116,7.2392291155290245,3
2.43242683210338,7.2099720454618845,3
2.4831829201702744,7.241260089107099,3
2.145556744347404,7.322179453032076,3
2.3132897344958776,7.257299437518072,3
1.6921086976019153,7.530840289848714,3
2.461138581632219,7.072059089469982,3
2.450668129529077,7.057076726420289,3
2.5685873668178503,7.224355631336296,3
2.1663782829948657,7.289394875912448,3
2.4327591361735688,7.08506923710172,3
2.516293383823062,7.324925793394957,3
2.1870594534482306,7.39220636731102,3
2.2823416749963443,7.349053507779493,3
2.1924261197117154,7.30817772111032,3
2.5670038391758885,7.281014198906438,3
2.0149982080265993,7.693852358019605,3
2.292099110188666,7.322911119392794,3
2.4213077561008363,7.043211605135944,3
2.295144912818523,7.4527896696465366,3
1.6538623419584881,7.4348512469298065,3
2.4920763029997683,7.4259735250500984,3
2.3353405795446185,7.224373317496465,3
1.6861147280116633,7.586458639332059,3
1.6601968643645288,7.49378398648533,3
2.522698479327468,7.331874289186272,3
2.163648678568652,7.358777848599199,3
2.4516384477388904,7.0966999157456625,3
2.603062110476439,6.977801192616667,3
2.5377686973940543,7.052926898769088,3
2.04221319132201,7.50857852977343,3
2.1812388804280096,7.591571557318539,3
2.1474054900397372,7.343881624649065,3
2.1949121280290047,7.650204782177938,3
2.2907535195601265,7.300679973446208,3
2.068969475167302,7.636113558370145,3
2.4590226345131416,7.283420461393923,3
2.226949974063736,7.385011038197893,3
2.0224566923771046,7.6157017092193104,3
2.4618311015367915,7.300296591705217,3
2.4832635949929265,7.1319339240887585,3
2.5980637254793004,6.9504965966308605,3
2.1700734140578066,7.377842608651016,3
2.201836220715142,7.3591331087560725,3
2.5151047303764695,7.176381936367053,3
2.233312634641512,7.3380964505402035,3
2.6414571269720346,7.177042876079193,3
2.4862006128863072,7.156618389404299,3
2.419138851112426,7.066405715914411,3
2.0547662286760016,7.508032758069535,3
2.108203288334204,7.313071009571479,3
2.1219455331156873,7.548734978195046,3
2.0254695136811596,7.518715670177003,3
2.6342731028207025,7.208110826749043,3
2.13695374763633,7.740843344166292,3
1.8550052133572046,7.769494152845895,3
2.0722828304590717,7.414380904293802,3
2.367537361781487,7.221546947481798,3
2.237335663835738,7.3690564586507294,3
1.685896188701913,7.52257593472527,3
1.6940658376164166,7.440517008600301,3
2.222663165469549,7.349174013898217,3
2.1351653647189077,7.367838018846574,3
2.3788365649669134,7.231416827014386,3
2.4185012390465968,7.138260034570292,3
2.0458019652328594,7.474723381830969,3
2.1793709952839584,7.5057188419108005,3
1.727192978379619,7.506008995402177,3
2.016754991026358,7.778617145571777,3
1.8991466446266203,7.768713983046814,3
2.5258845659322793,7.274427028115642,3
2.1930170320077393,7.265417076808805,3
2.1926229836913853,7.43881677710853,3
1.7576947757969537,7.4310799855971315,3
1.9365704135287123,7.720832576595286,3
2.2176071777648785,7.350228451170065,3
2.474009122479107,7.1732818042736834,3
1.9951723987619066,7.597194427098201,3
1.9786356801898153,7.614554554723074,3
1.8652123927187163,7.762024812794392,3
1.6622455012944632,7.571869401564165,3
2.0007302050396096,7.648123959184348,3
2.250852124272272,7.320019227744457,3
1.9631463762414454,7.637686505352024,3
2.571030057319043,7.069944910746985,3
2.3403554985050734,7.268847984047078,3
2.5607001568853103,7.256312160568341,3
2.2512804452183994,7.383863247012195,3
1.6733386617371653,7.4776275255422835,3
1.9457665920423535,7.697678579737134,3
1.6408341361276588,7.416777086983265,3
2.33135757663054,7.289051958932365,3
2.042852950980314,7.626973658765629,3
2.511049740216908,7.16290968691978,3
1.947297096768287,8.325011156832527,3
2.3392735096927404,7.293952256676755,3
1.9588649166425132,7.642983769634343,3
2.329156609960921,7.275708968483823,3
2.009684185247272,7.632556058479034,3
2.2336773205802234,7.639094511027313,3
1.828488104742266,7.857643618564924,3
2.4653573456791973,7.080356581379124,3
2.4448890925909925,7.361997278852319,3
2.277739768697601,7.331349720033483,3
2.406439505412296,7.2057992369575565,3
2.4743099313380483,7.45101347515871,3
2.6670868480812877,7.307596151849619,3
2.4481905925979395,7.438614206552979,3
2.4952162999832135,7.433425328013158,3
1.6343813589299245,7.506342005866845,3
2.346125449260847,7.273043651042622,3
2.4383068849893323,7.279940653568685,3
2.0490758824265662,7.671499379720067,3
2.4551226083747193,7.224220355686237,3
2.6111533249433028,7.298491064418172,3
1.9754543071843207,7.623808459246077,3
2.120821072748713,7.352101448564585,3
2.1636931499037084,7.313024893689268,3
2.1770766485377453,7.294262080042775,3
2.2456057668373135,7.304532847719267,3
2.461641975097207,7.36124940951525,3
2.4457014739247414,7.283621241946411,3
2.635476307829875,7.331500990545774,3
1.6965382163668352,7.5931242796508815,3
2.4110006834578948,7.396521126934626,3
1.7696927517176735,7.5459374019884535,3
2.4029966853139717,7.312714122397209,3
1.7133623207901947,7.632667948401123,3
1.9046728439796887,7.739379966632056,3
2.400389489177473,7.21455850442199,3
2.249594622357338,7.474687133933953,3
1.6143929337489817,7.55848647294428,3
2.2702004275482675,7.3197626238727125,3
2.485879956515074,7.377032673402039,3
1.992744389800601,7.676077954219023,3
2.380627418361992,7.126704986006907,3
1.723535997131889,7.536787978784682,3
1.7739604769964339,7.597316488188723,3
2.3414037102525933,7.26496504072668,3
1.8225558994216233,7.592844089960665,3
1.9865678610628446,7.6742688158574675,3
2.1349735732305137,7.4703477696467235,3
2.1444301191284083,7.300288111238421,3
1.6804906559928054,7.6637867466987455,3
2.4393423111363464,7.1164344351949484,3
1.893225366637717,7.600903415009224,3
2.354645645190061,7.3674305601995504,3
1.8823955007095614,7.851181108626392,3
2.3257183370432672,7.34788415131092,3
2.229560506921513,7.427785474031307,3
2.1252171240095796,7.438573501252301,3
2.2547906270145566,7.393443185811816,3
2.4782828155900996,7.297469142248237,3
2.3181530937921364,7.296284972489611,3
1.9149089228139229,7.656593267988021,3
1.8459341236280962,7.74534179896927,3
1.9349411861505372,7.789324962212477,3
1.9501535510584616,8.445370092602502,3
1.9315036935236647,7.744350907985375,3
2.1282139873936208,7.4228039527077,3
2.273896074457756,7.437194860963749,3
2.473237285320735,7.399060040504426,3
2.5530757379706923,7.36880111474616,3
2.267346176768008,7.412977752190896,3
2.011092914885742,7.638914581322679,3
1.914996439149292,7.6607930682227385,3
2.268154827333102,7.3711274893527055,3
2.0110619449824756,7.576632571339418,3
2.080689566329814,7.680259637023674,3
2.099647450809946,7.677815862525312,3
2.217037448088917,7.465966238497397,3
1.9267722863656742,8.532879231618486,3
1.687708806069673,7.695874358532882,3
2.4295117362715755,7.452306500564856,3
1.7701757102365534,7.730809135250677,3
2.1063554748488116,7.446713953876456,3
2.4478348374202943,7.224561964989572,3
1.7529199757713783,7.747091115855452,3
2.535707529241215,7.202095941493337,3
2.2541221577698463,7.489461445083399,3
2.1328073022395158,7.597329044086211,3
2.1924580919236223,7.4016995036989295,3
1.7368480524775325,7.6768894867682,3
1.6677250320940928,7.730139699491212,3
1.6458112520470483,7.5333856082457435,3
2.0355346459675876,7.65245421227533,3
2.3749395383065766,7.2753467140251935,3
2.434200774859152,7.143433858377202,3
1.867629787979136,7.646694561401492,3
1.7904243251967409,7.862232077498913,3
2.146207552972428,7.40128987527439,3
2.2559011251330303,7.595609243396581,3
2.2185165565310605,7.566031892962496,3
2.4384073692871127,7.282901771775868,3
2.241475531694492,7.466301959260994,3
1.9785403150802334,7.790406793764225,3
2.1937900169635647,7.372926831891186,3
2.3815183657974366,7.350831199165328,3
1.626130620273055,7.469204338788949,3
2.4686808693538285,7.265183562633339,3
2.591085932761258,7.318092969847069,3
2.1003822123975544,7.403617190687345,3
2.108738370843303,7.4600382175260656,3
2.155811339810618,7.491631326365171,3
1.8854332039923216,7.875058828496676,3
2.0798518098961467,7.493325211249875,3
2.362829091599396,7.249721241552174,3
2.256211799926024,7.427429582071017,3
2.4932385046181156,7.255773248711185,3
2.0135027460523927,8.15724686062446,3
1.9856789391590013,7.554778236343787,3
2.423773013044476,7.333025231823263,3
2.2314903095795264,7.447140376857477,3
1.955355669124229,7.759995098190324,3
1.7928992869692346,7.666963874311175,3
1.8670648491237893,7.550573923941393,3
1.9833345741902928,8.207334109681652,3
1.8434568268313938,7.863342107579916,3
1.642774114019692,7.638573209259874,3
2.4475012724108796,7.097686256960634,3
1.785100007736957,7.784445996259473,3
2.139317009700507,7.467139794393724,3
1.6603476158046293,7.6599211492056885,3
1.9610806763359718,7.587008277199452,3
2.295081723203678,7.388226605609678,3
2.507871959295103,7.3991119869023825,3
2.3685952370685417,7.275727152054709,3
2.020355175073332,7.647188011279167,3
2.2908292624117106,7.329155020337139,3
2.1586358000701518,7.553323346955491,3
1.8941457236766912,7.7532322225399515,3
2.3079934810772973,7.335429555745578,3
1.8817703570911228,7.686051896567933,3
2.2140722943796534,7.430666206808615,3
2.539623926585987,7.362911461253522,3
1.9092673412263952,7.8044475498596,3
1.7257719096419946,7.74616683881701,3
2.1259769652773355,7.437716577565026,3
2.4678056574379825,7.491792836097855,3
2.0750937375563008,7.961819440870627,3
2.238176651922891,7.376332691126909,3
2.065467259573105,7.503393277450154,3
2.0924342954413406,7.447687232769596,3
1.8078258131825342,7.82861805861963,3
1.8188373062965602,7.484924779143465,3
1.7394738294441359,7.616179481266549,3
1.993749017722015,7.669666822742683,3
1.8370192760166517,7.772276227293918,3
2.205391519074628,7.43905368113301,3
2.4270989276423838,7.2654482922230015,3
2.2572556215794513,7.436412968412636,3
1.7840876228142946,7.429737465929598,3
1.9586850133493765,7.708477799245185,3
1.926202587303727,7.468903153055707,3
2.255252105071919,7.422129313667363,3
2.17240998783382,7.501869106903433,3
2.309206598442943,7.354536552593567,3
2.317625461957351,7.402904640739709,3
2.2082944931138417,7.443630502346702,3
2.6206273043593167,7.385193165299363,3
1.9287531855133784,7.764841617844913,3
2.160978560598012,7.634343603553763,3
1.7683547917927163,7.851973758172371,3
1.872403213397685,7.6143782590929625,3
2.1678503705610117,7.493923302171144,3
1.8128071626643503,7.638194609551856,3
1.6190805361879863,7.720677942784232,3
2.068787106332261,7.69491934086361,3
2.2860804593339585,7.439248774176735,3
2.2033888966892627,7.909131878905725,3
1.9412438154120657,7.712720972331829,3
2.112299155168818,7.8271409368803715,3
2.5016324788726703,7.28650971417773,3
2.0592489196024273,7.646745134950558,3
2.0250157936479396,7.6912549002796515,3
2.308434539608411,7.404914673017123,3
1.7606508382488721,7.974612184391964,3
1.9709183142405404,7.736910140734103,3
2.4138660270357537,7.506260758111889,3
2.1908568249487694,7.4010284156517105,3
2.3005596801132335,7.367086097674275,3
2.372745609627252,7.447186448815492,3
1.6268329603156009,7.6362129012186815,3
2.4702051573681145,7.340773966840037,3
2.5415289078399472,7.422258900525779,3
2.160536117857469,7.494151426564111,3
1.9479351983436748,7.545254273365349,3
2.174318808966781,7.48261459940769,3
2.386226996505261,7.23703954689474,3
2.202509819506132,7.500155223050561,3
2.2505012251681373,7.479594074439267,3
1.9588546647493985,7.642608257404117,3
2.5204329596452384,7.335706829993469,3
1.9805050558364325,7.885990363577355,3
1.593420676393926,7.736490411918191,3
2.3950504126920897,7.424335497863259,3
1.6450386889748845,7.726222228628635,3
2.27030932457752,7.544262961826452,3
1.8483557500853858,7.814512736852611,3
1.8455817717700953,7.672178296996111,3
2.3400843628317443,7.373923926609643,3
2.0808345208997907,7.622290954585193,3
1.7379978124984075,7.749884167984042,3
1.6066257004291848,7.4685403911060835,3
2.262256285026271,7.847281673771747,3
1.683575287686551,7.8898810964792725,3
1.7695519029731357,7.936492058974002,3
2.336771600092758,7.530400274556316,3
2.5153804245781917,7.446663995499892,3
2.448560648965421,7.395644041270931,3
2.4575086629683494,7.204273397650499,3
2.4604371051212457,7.533203518799263,3
2.456995185163441,7.386631813973625,3
2.4302746208691155,7.4180904291579,3
2.0863485326135724,7.568767789277008,3
1.6679735592479312,7.952223549265758,3
1.9132965077325554,7.887962257621915,3
1.7036118291081497,7.8749720174349,3
2.2393880618573316,7.46853587158638,3
2.2828424600612967,7.409102978191568,3
1.6560523419943227,7.862522624485536,3
1.9066785786658755,7.799718002050132,3
1.7023795984358183,7.75969392589456,3
2.135847563625641,7.4957031310708535,3
1.910936604962492,7.638014867163141,3
1.841900497028532,7.939006100792358,3
2.507707118634708,7.4742132026409305,3
2.4162553421744994,7.429747498511634,3
2.32010763745339,7.505216437140958,3
1.8483640280640552,7.92318824171396,3
2.0415683503937174,7.620257667862249,3
1.8013246570389858,7.810605988489241,3
2.4053353561300574,7.234679307328735,3
2.1515739166858543,7.700837888841448,3
1.6703090802979403,7.8147371104191405,3
1.938967538916536,7.842283381286373,3
1.7928305693824598,7.972238304182902,3
2.399657386783158,7.286466057436709,3
2.124153251773981,7.54344674200553,3
1.933679240714193,7.799918127256857,3
2.0382239756259417,7.710181860120249,3
2.1460867225770177,7.432717153037231,3
1.7556165369608032,7.918601410871218,3
2.2829578359446345,7.469102894894308,3
2.514603873314115,7.414835187461506,3
2.1783305458235023,7.443088523547861,3
1.8829799337843496,7.757958167980419,3
1.829400532654828,7.937396243057373,3
2.3813998066446413,7.580390012576843,3
2.1493711514573564,7.4991500285922115,3
2.0564574957655637,7.573456777995929,3
2.124851427656612,7.531485694986563,3
1.8641506768405138,7.725053925545596,3
1.7444417669859897,8.053715433621203,3
2.492768071985793,7.46563002584241,3
2.2350773977145764,7.679264596387258,3
2.381525148680674,7.406343014656914,3
1.8255627040876605,7.873855388982004,3
2.1919143391752103,7.5319562603899195,3
2.1632020376627814,7.630083619772635,3
1.859357118289803,7.540503157518376,3
2.469048531108846,7.464972038701795,3
1.926104877687568,7.6701468141872535,3
2.583849085567523,7.447425414781931,3
2.3999880786670893,7.2710009133255555,3
1.9154506614367461,7.881803318046093,3
1.75394799993037,8.01975807155159,3
1.6340218412851248,7.768011276936887,3
2.4846979073701183,7.531995803123088,3
1.9628169380788054,7.818602532747587,3
1.7820555497828057,7.853909824098705,3
1.684935507809371,8.04827238948705,3
2.189670045673676,7.4720813214719755,3
2.5613937424088147,7.510750651010141,3
2.2411578908063543,7.5196229663153416,3
2.1995176163525243,7.476259048486862,3
2.2332411032411215,7.568617011505491,3
2.4008218116215865,7.552815241862119,3
2.2849381095408527,7.76204603404982,3
1.9940563964667832,7.697017011197245,3
1.6103840970441665,7.61594830268403,3
2.402664317785246,7.520015472111106,3
1.8839373811475744,7.683695698349501,3
2.2139404120359574,7.765369908413459,3
2.4359862948928206,7.567483643817654,3
1.977543024253082,7.779494240567736,3
2.270713316637948,7.526221432018423,3
2.23401038602126,7.583189802138877,3
1.82964002109531,7.898636112977915,3
1.9533812492250724,7.896330919955739,3
2.3620810069473572,7.404817119484076,3
1.8980685273426736,7.8576057420762995,3
1.6329119617476866,7.939628950744415,3
2.0191372743515417,8.110280167366504,3
1.884845418832252,7.85332602600272,3
2.037898336736265,7.848409810463937,3
2.402107820549794,7.460723969555137,3
2.053648837707525,7.793309934745596,3
2.3963738637696212,7.3050379723352705,3
1.808722686878393,8.012549731537401,3
1.5779334778437206,7.748810679546343,3
1.9240647278402563,8.566440611206763,3
2.160378371778699,7.473393357198404,3
1.8294265805836363,7.668356147536219,3
1.8240689205799188,7.991979120145225,3
2.026801268243207,7.686802569801695,3
2.2690718381728487,7.493512514496515,3
1.8163541308674371,7.883536829022012,3
2.21771305993288,7.599810178392524,3
1.961926287664684,7.915733262699635,3
2.031048790797994,7.845259578881703,3
1.867104785486664,7.880822095501516,3
2.2254373097006828,7.603397941682985,3
2.312128179207155,7.446483767126083,3
2.440787818261111,7.262014453862024,3
2.000117537657604,7.74305228090308,3
2.068287759217344,7.775459623442146,3
2.280538765022868,7.573385994389472,3
2.4927202199185574,7.543946137920798,3
2.2142300654878375,7.561594118064391,3
2.36877315183181,7.447701334665297,3
2.4357996822056944,7.2403464535424975,3
2.248376146875008,7.759667914408904,3
1.8355479729941337,7.984517548967424,3
2.0063443736601374,7.891740324524034,3
2.229080179792538,7.792299171437999,3
2.344330891752933,7.490966705816098,3
2.0182183981838215,7.8126336615685235,3
2.4562637197408304,7.493672340353571,3
1.6522786257259017,7.872357827731583,3
1.6779350133457023,8.108047265660879,3
1.6654032679037079,8.19062468310251,3
2.3217915949976784,7.447655165981364,3
2.192158258681767,7.604655389628548,3
2.422405570789,7.618728921120885,3
2.427708051682735,7.472607430562934,3
2.377010671978629,7.285690912684127,3
1.8379033238449662,7.621378409272179,3
1.7916462364609471,7.9384769074210135,3
1.9285452461825736,7.897612535434986,3
2.306908041665611,7.600801358481201,3
2.486789563698341,7.42695751793906,3
2.2461821095067256,7.6243359394874695,3
2.503268772998952,7.399826868758926,3
2.149918897920758,8.059013477264363,3
1.7227566987718244,7.7864890188477025,3
1.9069762268884018,8.598796332231823,3
2.02383612029274,7.866271537921517,3
1.938895820951637,7.874862176755065,3
1.9181776000196695,7.892597668127726,3
2.3767721189819104,7.502826620228114,3
2.2536092187576644,7.57118211749307,3
2.0824843600724052,7.9361119494644825,3
2.295116221599008,7.577925721855299,3
1.9966107245743048,8.110482153570494,3
1.8076278249868225,7.868418391742247,3
1.8987954393321107,7.928418324351982,3
2.296803019985665,7.516744151498657,3
1.7102781715742161,7.96772947476492,3
2.142963091486275,8.01334559562573,3
1.9586622871903168,7.789340930019875,3
2.3659880923679557,7.582151383961402,3
2.2092344873268646,7.56727998290514,3
1.995693822890268,7.904053773862747,3
2.3620681401125125,7.349022830025142,3
2.0794270446508714,7.539922487769271,3
2.436614844847366,7.310834179391772,3
2.222985473537966,7.553362399920701,3
1.787784436475095,8.077850780985486,3
2.4221989400904773,7.3804183169827215,3
2.3277654374407666,7.454736367343475,3
2.2618125290334983,7.543410943210293,3
1.6690039879280683,8.314573369894495,3
2.4105746267076604,7.294207179464406,3
2.483681895935191,7.571386339428061,3
2.095660008307558,7.71649043685236,3
1.8909398344956085,7.972916648742625,3
2.022116717189433,7.780491422910587,3
1.7429452622089152,7.9369488809876,3
1.5955065522260619,7.650123966929638,3
2.217062023381406,7.589334349000329,3
2.177434791485685,7.596822919143911,3
1.7005234943152885,8.011598111060463,3
2.1507896463703227,7.59133299171888,3
2.457030996401754,7.48734903739785,3
1.7754747676366718,8.038847670255894,3
1.6486191043700993,8.093730429129108,3
2.2279217397611717,7.765660608801408,3
2.425677728586499,7.555042389782077,3
2.117753699921082,7.654099852063003,3
1.752342106561743,8.115515297422206,3
2.346326832418105,7.33054755580598,3
1.9071058040810116,7.959079869590404,3
1.872614604343564,7.907867211607575,3
1.803685766570012,7.979708374498889,3
2.4382388236014036,7.61002278688469,3
1.9382010835745958,7.952183077495543,3
2.43535089468937,7.612872469424522,3
2.276469821057118,7.657400874615873,3
1.7185100544424756,8.158878268014535,3
1.6827700229677218,8.104705712290466,3
1.849393140200163,7.915927808360273,3
2.3613775646116935,7.492237837946463,3
2.201676163719606,7.53669901096875,3
1.9301580113236518,7.896266937036001,3
2.259545570765979,7.587088483732806,3
1.8161654078896419,7.986139370372358,3
2.3871506419888964,7.599346202882254,3
2.403681802633186,7.7005475320274295,3
2.069038543835554,8.159111704852169,3
1.9770373704600788,7.954578508513008,3
1.7418323133387945,7.9702677560238495,3
1.7679616613468754,8.039757899492834,3
2.060990556526461,7.747080900018446,3
1.6741613803355357,7.916684320630132,3
2.385695677397119,7.556247512045388,3
2.124115548309634,7.551577835078886,3
2.419816068808438,7.637529788105045,3
2.038248154747598,7.903969259434983,3
1.9290846393865382,7.889704873460635,3
1.877830521863465,8.004247338596162,3
2.017864275793327,8.035475364112479,3
2.3797244665312185,7.356419820387409,3
2.1389901956594795,7.678899578200771,3
2.3529146927411975,7.583583854917402,3
1.7584644947252834,8.097704200972386,3
1.9608540467586104,8.421820032003442,3
1.959472240327757,7.909902363803877,3
1.685912417487902,7.978829969358776,3
2.2411820734516152,7.648349696902973,3
1.8985871354714725,7.962374123426925,3
1.973574119187446,7.8761295047372695,3
2.0102648893952773,7.870000520637289,3
1.549421911294906,7.780190532377437,3
2.1753805734067675,7.5925036262360495,3
2.111867916909267,8.081342165447365,3
2.05571526529572,8.030834841673135,3
2.3595215781346766,7.437859053672949,3
2.1968152499391387,7.591992237822379,3
2.4056755849239395,7.4035217576261765,3
2.229132122238534,7.584700823409559,3
2.344311223780589,7.613169085379012,3
2.3097863292215584,7.585159384793317,3
2.2523017919210253,7.710542780533796,3
2.170342681106084,7.632686763516317,3
2.463326908713395,7.650621632055494,3
2.222049036710827,7.696222405363739,3
2.462070028859583,7.454104388952738,3
1.9698433340922563,7.878996371347018,3
1.9506396918733642,7.879954823288668,3
1.862427904861184,8.129485883177862,3
2.3488161386677597,7.5079211554554925,3
2.201668242971159,7.628527327663189,3
1.8145557003867483,8.007410433947639,3
2.232580502360873,7.601617301849359,3
2.00319836627649,7.75216429698353,3
2.4322042601441347,7.519377086303524,3
1.7108384148509386,8.101727768953626,3
1.916612901836455,7.909501157322204,3
2.405934045511375,7.633234610237704,3
2.472570836567655,7.605646136808072,3
1.7295186595292364,8.155399564865558,3
1.7145954150741605,8.099253527179194,3
2.3527423751558127,7.4840281997936975,3
2.1815053853625246,7.7946162250681965,3
2.4077268347588996,7.32705161531715,3
1.592749810041485,7.835626122780059,3
2.1527450431333697,7.82799608879038,3
1.7295009520551028,8.011566128177455,3
2.3828263679862483,7.344562418940601,3
2.3257073410703617,7.7035618974913875,3
1.922022071912458,8.471377219629126,3
1.9638892173618734,7.936091065334668,3
2.2460502057191203,7.81155787200059,3
2.2793563223540385,7.595195365281006,3
2.0502355995303,8.045041868774431,3
2.2886012379264833,7.559913598773102,3
1.7066587793708055,8.184503491368153,3
1.9962050711557142,7.804590226184669,3
2.1898483232193726,7.7490901723271985,3
2.1241284628121186,7.669954914049158,3
2.296280658087703,7.569535239732929,3
